site,event,date,white_id,black_id,result,white_elo,black_elo,white_rating_diff,black_rating_diff,varient,time_control,eco,termination,moves,black_title,white_title,win/lose,my_rating,oponent_rating,year,month,day,weekday,UTCdate_time,total_moves
https://lichess.org/nlJMyTpq,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,Salahuddeen,Black won,1681,1654,-6,6,Standard,180+2,D30,Time forfeit,1. d4 d5 2. c4 e6 3. Bf4 Nf6 4. e3 c5 5. Nf3 Nc6 6. Nc3 cxd4 7. Nxd4 Bb4 8. cxd5 Nxd5 9. Nxc6 bxc6 10. Qc2 Qb6 11. a3 Bxc3+ 12. bxc3 Qa5 13. Be5 O-O 14. Bd4 c5 15. Be5 f6 16. Bd6 Rd8 17. Bg3 Qxc3+ 18. Qxc3 Nxc3 19. Bc4 Kf8 20. O-O Ne4 21. Bc7 Rd2 22. Ba5 Rb2 23. f3 Nd2 24. Rfc1 Nxc4 25. Rxc4 Ba6 26. Rxc5 Rb3 27. e4 Rab8 28. Rcc1 Rb2 29. Bc3 R2b3 30. Bb4+ Kf7 31. Rc6 Bb5 32. Rc7+ Kg6 33. Rxa7 Bd3 34. h3 Bc4 35. Rd1 e5 36. Rdd7 Rg8 37. Be7 Bb5 38. Rdb7 Bc4 39. Bb4 h5 40. Kh2 h4 41. Rc7 Bf1 42. Rc1 Be2 43. Rc2 Bd3 44. Rd2 Bf1 45. Rf2 Bc4 46. Rc2 Be6 47. Rc6 Bf7 48. Be7 Rb2 49. Bb4 Bb3 50. Rc1 Be6 51. Rc6 Bb3 52. Rb6 Bc4 53. Rc7 Bf1 0-1,no title,no title,lose,1681,1654,2020,9,21,0,2020-09-21 13:27:43,53
https://lichess.org/8i1Kt42k,Rated Blitz game,2020-09-21 00:00:00,karadayi01,Lovelishkumar,Black won,1692,1675,-6,6,Standard,180+2,B01,Time forfeit,1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c4 Nf6 5. Nc3 Bf5 6. Nf3 e5 7. d5 e4 8. Nd4 Bg6 9. Be2 Bc5 10. Nb3 Bb4 11. O-O c6 12. a3 Bxc3 13. bxc3 cxd5 14. c5 Nc6 15. Bb5 a6 16. Bxc6+ bxc6 17. Nd4 Qd7 18. Qa4 O-O 19. Qxc6 Qxc6 20. Nxc6 Rac8 21. Ne7+ Kh8 22. Nxc8 Rxc8 23. Be3 Nd7 24. Rab1 h6 25. Rb7 Nxc5 26. Bxc5 Rxc5 27. Rb6 Ra5 28. Ra1 f6 29. Kf1 Kh7 30. Ke2 Be8 31. Ke3 Bb5 32. Kd4 Bc4 33. Rd6 Kg6 34. h4 h5 35. g3 Ra4 36. Ke3 Ra5 37. Kf4 Rc5 38. g4 Rc8 39. g5 Rf8 40. Rg1 Kh7 41. gxf6 gxf6 42. Kf5 Bd3 43. Rxf6 e3+ 44. Ke5 Rxf6 45. Kxf6 exf2 46. Rh1 f1=Q+ 47. Rxf1 Bxf1 48. Ke5 Bc4 49. Kd4 Kg6 50. Kc5 Kf5 51. a4 Kg4 52. a5 Kxh4 0-1,no title,no title,win,1675,1692,2020,9,21,0,2020-09-21 13:18:27,52
https://lichess.org/GuWg7i0J,Rated Rapid game,2020-09-21 00:00:00,Lovelishkumar,Kryssy,White won,2024,1997,5,-16,Standard,600+5,A58,Normal,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 d6 6. e4 Nbd7 7. Nc3 g6 8. Qa4 Bg7 9. e5 dxe5 10. Qc6 Ra7 11. Nb5 Ne4 12. Nxa7 Qa5+ 13. Kd1 Nxf2+ 14. Ke2 Bxa6+ 15. Kxf2 e4 16. Qxa6 Bd4+ 17. Kg3 Qe1+ 18. Kh3 O-O 19. Qe2 Qb4 20. Nc6 Qb7 21. Qa6 Qc7 22. Nxe7+ Kh8 23. d6 Qb8 24. Bb5 Nb6 25. Bh6 Qxd6 26. Bxf8 Qe6+ 27. g4 h5 28. Be2 f5 29. gxf5 gxf5 30. Bxh5 f4+ 31. Bg4 Qf6 32. Re1 Bf2 33. Rxe4 Qh4+ 34. Kg2 Qxg4+ 35. Kxf2 Qh4+ 36. Kf1 Qf6 37. Qd3 c4 38. Qh3+ 1-0,no title,no title,win,2024,1997,2020,9,21,0,2020-09-21 11:20:58,38
https://lichess.org/LEKaqiEy,Rated Blitz game,2020-09-21 00:00:00,Arulanand,Lovelishkumar,Black won,1673,1669,-6,6,Standard,180+2,B01,Normal,1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5 5. Nf3 Bf5 6. h3 c5 7. Bb5+ Nc6 8. O-O a6 9. Ba4 b5 10. c4 Qxc4 11. Bb3 Qd3 12. Re1 e6 13. Re3 Qd7 14. Bc2 Nd4 15. Nxd4 cxd4 16. Rf3 d3 17. Bb3 Be7 18. Rg3 O-O 19. Qf3 Bh4 20. Qh5 Bxg3 21. fxg3 h6 22. Bd1 Rac8 23. b3 Qd4+ 24. Kh1 Qxa1 0-1,no title,no title,win,1669,1673,2020,9,21,0,2020-09-21 09:51:41,24
https://lichess.org/rhsqHT8Y,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,damtew,White won,1664,1604,5,-5,Standard,180+2,B52,Time forfeit,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7 5. Nc3 Nc6 6. d4 cxd4 7. Nxd4 e6 8. Nxc6 bxc6 9. Be3 Be7 10. O-O Nf6 11. Re1 O-O 12. e5 dxe5 13. Bg5 Qxd1 14. Raxd1 Rad8 15. Rxd8 Rxd8 16. Rxe5 Nd5 17. Bxe7 Nxe7 18. Re2 g6 19. g3 Kg7 20. a4 Nd5 21. Na2 a5 22. c4 Nb4 23. Nc3 Rd4 24. Re5 Rxc4 25. Rxa5 Nd3 26. Na2 Nxb2 27. Ra6 Nxa4 28. Kg2 Nc3 29. Nb4 c5 30. Nc6 Re4 31. Kf3 c4 32. Ra3 Nb5 33. Ra5 Nd6 34. Rc5 Rd4 35. Ne5 1-0,no title,no title,win,1664,1604,2020,9,21,0,2020-09-21 09:43:10,35
https://lichess.org/qpZsIY9a,Rated Blitz game,2020-09-21 00:00:00,selltaeb,Lovelishkumar,White won,1705,1669,8,-5,Standard,180+2,B01,Normal,1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c4 Nf6 5. Be2 e6 6. Nf3 Bb4+ 7. Nc3 Nc6 8. a3 Bxc3+ 9. bxc3 O-O 10. Bg5 h6 11. Bh4 Re8 12. O-O e5 13. d5 Na5 14. Re1 Qd6 15. Qc2 b6 16. Rad1 Ba6 17. c5 Qxc5 18. Bxa6 Nxd5 19. Rxe5 Qxc3 20. Rxe8+ Rxe8 21. Qxc3 Nxc3 22. Rc1 Ne2+ 23. Bxe2 Rxe2 24. Kf1 Re7 1-0,no title,no title,lose,1669,1705,2020,9,21,0,2020-09-21 09:39:20,24
https://lichess.org/jQ2kvHmP,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,gil1972,Black won,1676,1639,-7,6,Standard,180+2,C65,Normal,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Bxc6 dxc6 5. Nc3 Bg4 6. h3 Bxf3 7. d3 Bxd1 0-1,no title,no title,lose,1676,1639,2020,9,21,0,2020-09-21 09:38:43,7
https://lichess.org/EzBiIwGm,Rated Blitz game,2020-09-21 00:00:00,Astoshonok_Vadya,Lovelishkumar,White won,1678,1681,6,-5,Standard,180+2,B01,Normal,1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 e6 5. c3 c5 6. Bb5+ Nc6 7. O-O a6 8. Bxc6+ bxc6 9. Be3 cxd4 10. Bxd4 c5 11. Be5 Bb7 12. Qa4+ Qd7 13. Qxd7+ Kxd7 14. c4 Nf6 15. Nbd2 Bd6 16. Bxf6 gxf6 17. b3 Rhg8 18. h3 Bf4 19. Rad1 Ke7 20. g3 Bxd2 21. Nxd2 Rg5 22. h4 Rg6 23. Kh2 Rd8 24. Nb1 Rxd1 25. Rxd1 f5 26. Nc3 Rg4 27. Na4 f4 28. Nxc5 fxg3+ 29. fxg3 Bc8 30. Nd3 Rd4 31. Kg2 Bb7+ 32. Kf2 Be4 33. Nb2 Rxd1 34. Nxd1 Bb1 35. Nc3 Bc2 36. b4 Kd6 37. Ke3 f5 38. a4 Ke5 39. b5 axb5 40. cxb5 Kd6 41. Kd4 Bb3 42. a5 Kc7 43. a6 Kb6 44. Ke5 Bc4 45. h5 h6 46. Kf6 Bxb5 47. Nxb5 Kxb5 48. a7 Ka6 1-0,no title,no title,lose,1681,1678,2020,9,21,0,2020-09-21 09:30:12,48
https://lichess.org/ogPJOtwi,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,Beshoy10,Black won,1687,1679,-6,6,Standard,180+2,C68,Normal,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. Nc3 Bb4 6. d3 Bg4 7. h3 Bh5 8. Bd2 Nf6 9. a3 Bc5 10. b4 Bd4 11. Rb1 Qd7 12. O-O O-O-O 13. Be3 Bxc3 14. Rb3 Bd4 15. Qd2 Bxf3 16. gxf3 0-1,no title,no title,lose,1687,1679,2020,9,21,0,2020-09-21 09:27:34,16
https://lichess.org/cFyFQ8SS,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,patsevikul,White won,1681,1700,6,-6,Standard,180+2,C00,Normal,1. d4 d6 2. e4 e6 3. c4 c5 4. d5 e5 5. Nc3 Nf6 6. Bg5 Nbd7 7. Nf3 h6 8. Bh4 Be7 9. Be2 g5 10. Bg3 a6 11. h3 Qa5 12. O-O b5 13. b3 b4 14. Na4 Nxe4 15. Bd3 Nc3 16. Nxc3 bxc3 17. Qc2 Nf6 18. Rfc1 g4 19. hxg4 Bxg4 20. Nh2 Bd7 21. Qxc3 Qxc3 22. Rxc3 Rg8 23. Bh4 e4 24. Bc2 Bh3 25. Rxh3 h5 26. Re1 O-O-O 27. Bxf6 Bxf6 28. Rxe4 Be5 29. Rxh5 Rg6 30. Rexe5 dxe5 31. Bxg6 fxg6 32. Rxe5 Kc7 33. Re6 g5 34. Rxa6 Rf8 35. Rg6 Re8 36. Rxg5 Re1+ 37. Nf1 Ra1 38. Kh2 Rxa2 39. f3 Ra3 40. Ne3 Rxb3 41. Rg4 Rxe3 42. f4 Re4 43. Rg7+ Kd6 44. f5 Rxc4 45. g4 Rxg4 46. Rxg4 Kxd5 47. f6 Ke6 48. Rf4 c4 49. f7 c3 50. f8=Q c2 51. Qe8+ Kd5 52. Qd7+ Ke5 53. Qf5+ Kd6 54. Qxc2 Ke5 55. Qe4+ Kd6 56. Rf5 Kd7 57. Qd5+ Ke7 58. Re5+ Kf8 59. Qd7 Kg8 60. Re8# 1-0,no title,no title,win,1681,1700,2020,9,21,0,2020-09-21 08:58:27,60
https://lichess.org/URvuSjek,Rated Blitz game,2020-09-21 00:00:00,dinosaur3,Lovelishkumar,White won,1722,1686,5,-5,Standard,180+2,D00,Normal,1. d4 d5 2. Nc3 c5 3. dxc5 e6 4. Bf4 Bxc5 5. e3 Nf6 6. h3 Nc6 7. Nb5 Qa5+ 8. c3 Bb6 9. b4 Qa3 10. Nxa3 1-0,no title,no title,lose,1686,1722,2020,9,21,0,2020-09-21 08:55:58,10
https://lichess.org/r8ErTkXb,Rated Blitz game,2020-09-21 00:00:00,Lovelishkumar,Sddd,Black won,1692,1693,-6,6,Standard,180+2,B12,Normal,1. e4 c6 2. Nf3 d5 3. e5 Bf5 4. d4 e6 5. Bg5 Be7 6. h4 Bxg5 7. Nxg5 c5 8. c3 cxd4 9. cxd4 Nc6 10. Nf3 Qb6 11. Qe2 a6 12. Qd2 Nge7 13. Nc3 Bg4 14. Be2 Bxf3 15. Bxf3 Nxd4 16. Na4 Nxf3+ 17. gxf3 Qb5 18. Nc3 Qd7 19. O-O-O Rc8 20. Kb1 O-O 21. Rhg1 Nf5 22. Qg5 h6 23. Qg4 Rc6 24. Ne2 Rc4 25. Rd4 Rfc8 26. Rf4 Rxf4 27. Qxf4 Qb5 28. Nd4 Qd3+ 29. Ka1 Qxd4 30. Qg3 0-1,no title,no title,lose,1692,1693,2020,9,21,0,2020-09-21 08:48:14,30
https://lichess.org/xjNmVada,Rated Blitz game,2020-09-20 00:00:00,GuillaumeL2,Lovelishkumar,Black won,1575,1688,-4,4,Standard,180+2,D07,Normal,1. d4 d5 2. c4 Nf6 3. Nc3 dxc4 4. Nf3 Nc6 5. e4 Bg4 6. Be3 e6 7. Bxc4 Bb4 8. Qc2 Bxf3 9. gxf3 Nxd4 10. Qa4+ Nc6 11. Bb5 Bxc3+ 12. bxc3 O-O 13. O-O Ne5 14. Bd4 Nxf3+ 15. Kg2 Nxd4 16. cxd4 Nxe4 17. Bd3 Nf6 18. Qd1 Qd5+ 19. f3 Qxd4 20. Bxh7+ Nxh7 21. Qxd4 Rad8 22. Qxa7 Nf6 23. Qxb7 Nh5 24. Qxc7 Rc8 25. Qe5 g6 26. a4 Rfd8 27. a5 Rd5 28. Qb2 Nf4+ 29. Kg3 Nd3 30. Qc2 Rxc2 31. a6 Rc8 32. a7 Ra8 33. Rfb1 Rdd8 34. Rd1 Rd7 35. Ra3 Nc5 36. Rxd7 Nxd7 37. Rd3 Rxa7 38. Rc3 Kg7 39. Kg4 Ne5+ 40. Kg5 Ra5 41. Kh4 Kh6 42. f4 Nd7 43. Rc7 Rd5 44. Kg4 f5+ 45. Kh4 Rd6 46. Rc8 Nf6 47. h3 Nh5 48. Rh8+ Kg7 49. Ra8 Nxf4 50. Ra7+ Kh6 51. Kg3 Nh5+ 52. Kh4 Rd3 53. Ra6 Re3 54. Rd6 Nf4 55. Rxe6 Rxe6 0-1,no title,no title,win,1688,1575,2020,9,20,6,2020-09-20 17:37:37,55
https://lichess.org/SHmlLmEj,Rated Blitz game,2020-09-20 00:00:00,arcusaorta,Lovelishkumar,Black won,1617,1683,-8,5,Standard,180+2,B01,Normal,1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Qf3 Nxc3 5. Qxc3 Bf5 6. Nf3 Nc6 7. Bb5 Qd5 8. Bc4 Qd6 9. a3 e5 10. d3 Be6 11. O-O Bxc4 12. Qxc4 Be7 13. Re1 O-O 14. Bd2 Rfe8 15. Re2 h6 16. Rae1 Bf6 17. Bc3 Re6 18. Qb5 b6 19. Bxe5 Nxe5 20. Nxe5 Rae8 21. f4 Qd4+ 22. Kh1 Qxf4 23. Nxf7 Rxe2 24. Qxe8+ Rxe8 25. Rxe8+ Kxf7 0-1,no title,no title,win,1683,1617,2020,9,20,6,2020-09-20 16:22:06,25
https://lichess.org/dLCWLvRq,Rated Blitz game,2020-09-20 00:00:00,trumjeter,Lovelishkumar,White won,1692,1689,6,-6,Standard,180+2,B01,Normal,1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Bc4 Nxc3 5. bxc3 Bf5 6. d3 e6 7. Nf3 Bc5 8. O-O Nc6 9. Re1 O-O 10. Nh4 h6 11. Nxf5 exf5 12. d4 Bd6 13. Qf3 a6 14. Bb3 Qh4 15. g3 Qf6 16. Bf4 Bxf4 17. Qxf4 g5 18. Qxc7 f4 19. d5 fxg3 20. fxg3 Na5 21. Qxa5 h5 22. Rad1 h4 23. Rf1 Qg6 24. d6 hxg3 25. hxg3 Kg7 26. d7 Rad8 27. Qe5+ f6 28. Qe7+ Kh6 29. Rd2 Qh5 1-0,no title,no title,lose,1689,1692,2020,9,20,6,2020-09-20 16:16:08,29
https://lichess.org/eH9nPCjP,Rated Blitz game,2020-09-20 00:00:00,Lovelishkumar,Sajansingh,Black won,1695,1659,-6,6,Standard,180+2,C40,Normal,1. e4 e5 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qd6 5. Ne4 Qd5 6. d3 Bf5 7. c4 Qc6 8. Nc3 Na6 9. a4 O-O-O 10. Be2 e4 11. Ne5 Qf6 12. Ng4 Bxg4 13. Bxg4+ Kb8 14. Nxe4 Qd4 15. Be2 Nf6 16. O-O Nxe4 17. dxe4 Qf6 18. Qb3 Bd6 19. c5 Nxc5 20. Qd5 Bxh2+ 21. Kxh2 Rxd5 22. exd5 Qe5+ 23. Kg1 Qxd5 24. Rd1 Qe5 25. Be3 Nb3 26. Rab1 f5 27. g3 h6 28. Bc4 Nc5 29. Rd5 Qf6 30. Bxc5 f4 31. Bd4 Qg6 32. Be5 fxg3 33. Rbd1 gxf2+ 34. Kxf2 b6 35. Ba6 Qe8 36. Rd8+ Qxd8 37. Rxd8+ Rxd8 38. Ke3 Re8 39. Kf4 Ka8 40. Bxg7 c5 41. Bxh6 c4 42. Bxc4 Rd8 43. b3 Kb7 44. Ke5 a5 45. Bg5 Rd1 46. Be2 Re1 47. Kd4 Rxe2 48. Kc4 Re4+ 49. Kc3 Rg4 50. Bd2 Kc6 51. Be3 b5 52. axb5+ Kxb5 53. Ba7 Rg3+ 54. Kb2 Kb4 55. Bb6 Rxb3+ 56. Ka2 a4 57. Ba5+ Kc4 58. Bb6 Rd3 59. Bf2 Rf3 0-1,no title,no title,lose,1695,1659,2020,9,20,6,2020-09-20 16:05:17,59
https://lichess.org/DtLQNKa2,Rated Rapid game,2020-09-20 00:00:00,Lovelishkumar,Oguzhanbilal,White won,2016,2123,8,-11,Standard,600+5,A45,Normal,1. d4 Nf6 2. Nc3 e6 3. e4 Bb4 4. e5 Nd5 5. Qg4 Kf8 6. Bg5 Qe8 7. Qg3 d6 8. Ne2 Qc6 9. Bd2 dxe5 10. dxe5 Nd7 11. O-O-O Nxc3 12. Nxc3 a6 13. Kb1 Nb6 14. Bh6 Rg8 15. Rd8+ Ke7 16. Qh4+ f6 17. Rxg8 Bxc3 18. Rxg7+ Ke8 19. Qxf6 Nd5 20. Rg8+ Kd7 21. Rd8# 1-0,no title,no title,win,2016,2123,2020,9,20,6,2020-09-20 13:16:38,21
https://lichess.org/zKW255zr,Rated Rapid game,2020-09-20 00:00:00,Mariutin1952,Lovelishkumar,Black won,2016,2010,-6,6,Standard,600+5,C42,Normal,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Qe7 4. Nf3 Qxe4+ 5. Qe2 Bc5 6. Nc3 Qxe2+ 7. Bxe2 Nc6 8. O-O O-O 9. d3 Re8 10. Re1 Ng4 11. Rf1 h6 12. h3 Nf6 13. Bf4 d6 14. a3 a6 15. Rfe1 Bd7 16. Rad1 b5 17. Bf1 Nd4 18. Nxd4 Bxd4 19. Be3 Bxe3 20. Rxe3 Rxe3 21. fxe3 a5 22. e4 b4 23. Ne2 bxa3 24. bxa3 Rb8 25. Ng3 Rb2 26. Rc1 h5 27. h4 Ra2 28. d4 Rxa3 29. c3 g6 30. Bc4 Ng4 31. Nf1 Bc6 32. d5 Bd7 33. g3 Ne5 34. Be2 Ra2 35. Ba6 Nf3+ 36. Kh1 Bh3 0-1,no title,no title,win,2010,2016,2020,9,20,6,2020-09-20 12:54:57,36
https://lichess.org/Rg9efN9u,Rated Blitz game,2020-09-19 00:00:00,Lovelishkumar,yungmook,White won,1690,1659,5,-5,Standard,180+2,C62,Normal,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Nf6 6. d3 d5 7. Nc3 d4 8. Na4 h6 9. Nxe5 Bd7 10. b3 Bd6 11. Nf3 O-O 12. Nxd4 Bxh2+ 13. Kxh2 Bg4 14. Nf3 Bxf3 15. Qxf3 Qd4 16. Bb2 Qd6+ 17. Qg3 1-0,no title,no title,win,1690,1659,2020,9,19,5,2020-09-19 16:21:58,17
https://lichess.org/QtJTOYtb,Rated Rapid game,2020-09-19 00:00:00,Lovelishkumar,trucar,White won,2004,1995,6,-5,Standard,600+5,A45,Normal,1. d4 Nf6 2. e3 c5 3. Nf3 e6 4. c4 d5 5. a3 Nc6 6. dxc5 Bxc5 7. b4 Be7 8. Bb2 O-O 9. Nbd2 b6 10. Be2 Bb7 11. O-O Rc8 12. Rc1 Ne4 13. cxd5 Nxd2 14. dxc6 Nxf3+ 15. Bxf3 Ba6 16. Re1 Qc7 17. Qb3 b5 18. Red1 Rfd8 19. Qc2 Bd6 20. g3 f6 21. Be2 Qb6 22. Qb3 Rxc6 23. Qxe6+ Kh8 24. Bd3 Be5 25. Rxc6 1-0,no title,no title,win,2004,1995,2020,9,19,5,2020-09-19 14:34:36,25
https://lichess.org/8VpyQFoS,Rated Rapid game,2020-09-19 00:00:00,trucar,Lovelishkumar,Black won,2001,1998,-6,6,Standard,600+5,C42,Normal,1. e4 e5 2. Nf3 Nf6 3. d3 Nc6 4. Bg5 d5 5. exd5 Qxd5 6. Nc3 Qe6 7. Be2 Be7 8. Qd2 h6 9. Bh4 g5 10. Bg3 g4 11. Nb5 Bd8 12. Nh4 a6 13. Na3 Nh5 14. Nc4 Bg5 15. Qc3 Qe7 16. Nxe5 Nxg3 17. Nxc6 Qxe2# 0-1,no title,no title,win,1998,2001,2020,9,19,5,2020-09-19 14:23:47,17
https://lichess.org/22yDG0CH,Rated Rapid game,2020-09-19 00:00:00,aa_juan,Lovelishkumar,Black won,1925,1993,-4,5,Standard,600+5,C21,Time forfeit,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Bb4+ 6. Nc3 Nf6 7. e5 d5 8. exf6 Qxf6 9. Ne2 dxc4 10. O-O O-O 11. Rb1 Qh4 12. Nd5 Bd6 0-1,no title,no title,win,1993,1925,2020,9,19,5,2020-09-19 14:12:22,12
https://lichess.org/yovtHGAi,Rated Rapid game,2020-09-19 00:00:00,Lovelishkumar,chessplayeromg50,White won,1988,1931,5,-5,Standard,600+5,E90,Normal,1. e4 g6 2. d4 Bg7 3. c4 d6 4. Nc3 Nf6 5. Nf3 O-O 6. h3 c6 7. Bd3 a6 8. O-O b5 9. Qe2 Bb7 10. e5 dxe5 11. dxe5 Ne8 12. Rd1 e6 13. Bxg6 Qc7 14. Bxh7+ Kxh7 15. Ng5+ Kg8 16. Qh5 Nf6 17. exf6 1-0,no title,no title,win,1988,1931,2020,9,19,5,2020-09-19 14:03:01,17
https://lichess.org/RBScFZ3U,Rated Rapid game,2020-09-19 00:00:00,yoshae,Lovelishkumar,Black won,2102,1979,-8,9,Standard,600+5,B01,Normal,1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 e6 5. c3 c5 6. Bb5+ Bd7 7. Bd3 cxd4 8. Nxd4 Nc6 9. Nf3 Be7 10. O-O O-O 11. Re1 Qc7 12. Qc2 f5 13. Ng5 Ne5 14. Bf1 Bxg5 15. Bxg5 Ng4 16. g3 f4 17. Bh4 g5 18. Bxg5 fxg3 19. Re2 gxf2+ 20. Rxf2 Rxf2 21. Qxf2 Nxf2 22. Kxf2 Qxh2+ 0-1,no title,no title,win,1979,2102,2020,9,19,5,2020-09-19 09:29:51,22
https://lichess.org/RG4zaMnJ,Rated Rapid game,2020-09-19 00:00:00,Lovelishkumar,meister_karl,White won,1975,1905,4,-37,Standard,600+5,B20,Normal,1. e4 c5 2. Bc4 e6 3. Nc3 Nc6 4. a3 a6 5. Nf3 d6 6. O-O Nf6 7. d4 cxd4 8. Nxd4 Be7 9. Be3 Nxd4 10. Bxd4 b5 11. Bb3 Bb7 12. Qe1 O-O 13. Rd1 Qc7 14. f4 Rad8 15. f5 e5 16. Bf2 Ng4 17. Bd5 Nxf2 18. Rxf2 Bh4 19. g3 Bg5 20. h4 Bh6 21. Bxb7 Qxb7 22. f6 Qa7 23. Nd5 gxf6 24. Kg2 Rc8 25. Nxf6+ Kh8 26. Rxd6 Be3 27. Qd1 Rg8 28. Rf3 Rg6 29. Rd7 Qc5 30. h5 Qxc2+ 31. Qxc2 Rxc2+ 32. Kh3 Bg1 33. hxg6 hxg6 34. Rxf7 Rh2+ 35. Kg4 Bc5 36. Rc3 1-0,no title,no title,win,1975,1905,2020,9,19,5,2020-09-19 09:04:34,36
https://lichess.org/chEKG6Gy,Rated Rapid game,2020-09-19 00:00:00,meister_karl,Lovelishkumar,Black won,1954,1969,-49,6,Standard,600+5,C42,Normal,1. e4 e5 2. Nf3 Nf6 3. d3 Nc6 4. c3 d5 5. exd5 Nxd5 6. h3 Be7 7. Be2 O-O 8. O-O Qd6 9. a4 Qg6 10. Kh1 Nf4 11. Bxf4 exf4 12. Nbd2 Rd8 13. Ne4 f5 14. Ned2 Be6 15. a5 a6 16. Ra4 Qh6 17. Nb3 g5 18. Nfd4 Bd7 19. f3 Ne5 20. Nd2 c5 21. Nxf5 Bxf5 22. Qb3+ Kf8 23. Ne4 Nxd3 24. Bxd3 b5 25. Bxb5 axb5 26. Qxb5 Qa6 27. c4 Rd4 28. Qb3 Qc8 29. Qc2 Qc6 30. Qe2 Qxa4 31. Nc3 Qxc4 32. Qxc4 Rxc4 33. Ra1 Rd4 34. a6 Rd2 35. Ra2 Bf6 36. Nb5 Bd7 37. Nc7 Rd1+ 38. Kh2 Bd4 39. Nxa8 Bg1+ 40. Kh1 Bf2+ 0-1,no title,no title,win,1969,1954,2020,9,19,5,2020-09-19 08:39:22,40
https://lichess.org/sli3RJri,Rated Rapid game,2020-09-19 00:00:00,Lovelishkumar,malijeva,Black won,1976,1916,-7,7,Standard,600+5,B20,Normal,1. e4 c5 2. Bc4 e6 3. d3 Nc6 4. Nc3 d6 5. f4 Nf6 6. Nf3 a6 7. a4 Be7 8. h4 d5 9. exd5 exd5 10. Ba2 O-O 11. Be3 d4 12. Bf2 dxc3 13. bxc3 Nd5 14. Qd2 Bf6 15. d4 Re8+ 16. Kf1 cxd4 17. cxd4 Qc7 18. Bxd5 Be6 19. Bxe6 Rxe6 20. Re1 Rxe1+ 21. Bxe1 Rd8 22. c3 Ne7 23. Qc2 Qxf4 24. Rh3 Nf5 25. Kg1 Re8 26. Bd2 Qe4 27. Qb3 Ne3 28. Kh1 Bd8 29. Bxe3 Qxe3 30. Ng5 Qe1+ 31. Kh2 Bc7+ 32. Rg3 Qxg3+ 0-1,no title,no title,lose,1976,1916,2020,9,19,5,2020-09-19 08:25:40,32
https://lichess.org/B6PGORUV,Rated Blitz game,2020-09-19 00:00:00,Lovelishkumar,Green-Knight92,White won,1683,1715,7,-6,Standard,180+2,B30,Time forfeit,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. Bxc6 bxc6 5. Nc3 d5 6. d3 Nf6 7. Bg5 Be7 8. Ne5 Bd7 9. Na4 Qa5+ 10. Nc3 d4 11. Bd2 dxc3 12. Bxc3 Qc7 13. Nc4 O-O 14. g4 Bc8 15. g5 Nd7 16. h4 Ba6 17. Nd2 e5 18. Qg4 Qd6 19. h5 Qe6 20. Qg3 Bd6 21. g6 fxg6 22. hxg6 Qxg6 23. Qh3 h6 24. Qxd7 Qe8 25. Qxd6 Rd8 26. Qxe5 Qg6 27. O-O-O 1-0,no title,no title,win,1683,1715,2020,9,19,5,2020-09-19 07:50:36,27
